country_display,date,lstm_anomaly,recon_error,is_anomaly,anomaly_score,both_flagged,recon_z
Canada,2018-08-01,False,0.0107273623245973,False,0.1624559825510367,False,-0.3932616685233438
Canada,2018-09-01,False,0.0091598770864382,False,0.1566008250747087,False,-0.6701188332126272
Canada,2018-10-01,False,0.0090195555206526,False,0.151667073445605,False,-0.6949031373339137
Canada,2018-11-01,False,0.0100896763733493,False,0.1356145614368802,False,-0.5058929840386676
Canada,2018-12-01,False,0.0113352665957469,False,0.1320768666213318,False,-0.28589054386086
Canada,2019-01-01,False,0.0102124731735326,False,0.1242018095848859,False,-0.48420399258660635
Canada,2019-02-01,False,0.0129903949667533,False,0.0783774378660692,False,0.006446593892212593
Canada,2019-03-01,False,0.0107644286514974,False,0.0592524030504587,False,-0.38671482653645517
Canada,2019-04-01,False,0.0075742333997752,False,0.1588663449538749,False,-0.9501832348477915
Canada,2019-05-01,False,0.0064732142998647,False,0.159702907212656,False,-1.1446507927228269
Canada,2019-06-01,False,0.0066151917532198,False,0.1736109008039282,False,-1.1195740173703126
Canada,2019-07-01,False,0.0061116355183289,False,0.173882963068385,False,-1.208514664503447
Canada,2019-08-01,False,0.007006583067245,False,0.1574376780717418,False,-1.050444505431629
Canada,2019-09-01,False,0.0072813343676224,False,0.1796653188385877,False,-1.001916542191276
Canada,2019-10-01,False,0.0071201521293914,False,0.168256549016089,False,-1.0303853637077807
Canada,2019-11-01,False,0.0080204546911805,False,0.1295827782802293,False,-0.8713693751985929
Canada,2019-12-01,False,0.01138486583235,False,0.1346691262802453,False,-0.2771300760220594
Canada,2020-01-01,False,0.0120843753079516,False,0.1528505683083416,False,-0.15357917718502082
Canada,2020-02-01,False,0.0115172941936595,False,0.1462974530192704,False,-0.2537399095668683
Canada,2020-03-01,False,0.0116514152461152,False,0.1524242207613426,False,-0.2300507714467309
Canada,2020-04-01,False,0.0229205354285841,True,-0.1356689139275345,False,1.7603581882735322
Canada,2020-05-01,True,0.0297398834815968,True,-0.0226292664649715,True,2.9648259057518715
Canada,2020-06-01,True,0.0308229086039847,True,-0.103005187933883,True,3.1561152763769647
Canada,2020-07-01,True,0.0274738139995252,False,0.0882953792389095,False,2.5645812613225134
Canada,2020-08-01,False,0.0228583508505434,False,0.1163521742725722,False,1.7493748338248694
Canada,2020-09-01,False,0.0202229155911196,False,0.1421116091702898,False,1.2838909390590407
Canada,2020-10-01,False,0.018832207357203,False,0.1470258606104694,False,1.0382570222737204
Canada,2020-11-01,False,0.0214421606984692,False,0.1465442147230934,False,1.4992401718712927
Canada,2020-12-01,False,0.0157414224841034,False,0.1537172707994568,False,0.4923469774455801
Canada,2021-01-01,False,0.0154006293886514,False,0.1525519654783343,False,0.43215437859001826
Canada,2021-02-01,False,0.0155107061066639,False,0.1631913746460225,False,0.4515966848429525
Canada,2021-03-01,False,0.0140802014213542,False,0.0390892161460193,False,0.1989337176849926
Canada,2021-04-01,False,0.0090165392511149,False,0.1437063039295739,False,-0.6954358861036098
Canada,2021-05-01,False,0.005758952329092,False,0.1696926370536819,False,-1.2708073518147334
Canada,2021-06-01,False,0.0077381031259346,False,0.1434217672844925,False,-0.921239735631057
Canada,2021-07-01,False,0.0073888200162931,False,0.1650206961888973,False,-0.9829318837005158
Canada,2021-08-01,False,0.0077673220968539,False,0.1632213787263927,False,-0.9160789333173098
